origin,destination,count,cat,year
cz,es,25,Pos,2015
cz,es,25,Pos,2018
cz,es,1,Pos,2017
cz,fi,22,Pos,2017
cz,fi,18,Pos,2016
cz,fi,13,Pos,2015
cz,fi,4,Pos,2018
cz,fr,88,Pos,2016
cz,fr,83,Pos,2015
cz,fr,45,Pos,2017
cz,fr,35,Pos,2019
cz,fr,11,Pos,2018
cz,gb,108,Pos,2019
cz,gb,97,Pos,2017
cz,gb,78,Pos,2018
cz,gb,9,Pos,2016
cz,gr,75,Pos,2017
cz,gr,59,Pos,2016
cz,gr,59,Pos,2018
cz,gr,31,Pos,2015
cz,gr,26,Pos,2019
cz,hr,33,Pos,2016
cz,hr,30,Pos,2017
cz,hr,29,Pos,2018
cz,hr,17,Pos,2019
cz,hr,10,Pos,2015
cz,hu,44,Pos,2017
cz,hu,32,Pos,2018
cz,hu,32,Pos,2019
cz,hu,24,Pos,2015
cz,hu,22,Pos,2016
cz,ie,30,Pos,2018
cz,ie,20,Pos,2019
cz,ie,0,Pos,2016
cz,in,223,Pos,2019
cz,in,179,Pos,2018
cz,in,151,Pos,2017
cz,in,124,Pos,2016
cz,in,109,Pos,2015
cz,it,143,Pos,2016
cz,it,136,Pos,2015
cz,it,128,Pos,2017
cz,it,105,Pos,2018
cz,it,83,Pos,2019
cz,jp,8,Pos,2017
cz,jp,1,Pos,2015
cz,mt,4,Pos,2018
cz,mt,2,Pos,2017
cz,no,8,Pos,2015
cz,no,1,Pos,2019
cz,nz,4,Pos,2018
cz,nz,2,Pos,2019
cz,pl,106,Pos,2018
cz,pl,76,Pos,2017
cz,pl,45,Pos,2019
cz,pl,19,Pos,2016
cz,pl,0,Pos,2015
cz,pt,29,Pos,2018
cz,pt,25,Pos,2015
cz,pt,19,Pos,2017
cz,pt,15,Pos,2016
cz,pt,5,Pos,2019
cz,ro,68,Pos,2018
cz,ro,55,Pos,2016
cz,ro,53,Pos,2017
cz,ro,50,Pos,2015
cz,ro,47,Pos,2019
cz,rs,37,Pos,2019
cz,rs,35,Pos,2018
cz,rs,33,Pos,2016
cz,rs,21,Pos,2015
cz,rs,15,Pos,2017
cz,se,1,Pos,2017
cz,sg,1,Pos,2018
cz,sk,878,Pos,2016
cz,sk,682,Pos,2017
cz,sk,533,Pos,2015
cz,sk,209,Pos,2018
cz,sk,159,Pos,2019
cz,tr,127,Pos,2017
cz,tr,118,Pos,2018
cz,tr,75,Pos,2019
cz,tr,70,Pos,2016
cz,tr,49,Pos,2015
cz,ua,168,Pos,2018
cz,ua,152,Pos,2016
cz,ua,145,Pos,2019
cz,ua,144,Pos,2017
cz,ua,90,Pos,2015
cz,us,390,Pos,2015
cz,us,204,Pos,2016
cz,us,111,Pos,2017
cz,us,85,Pos,2018
de,ae,8,Neg,2015
de,af,2,Neg,2015
de,at,25,Neg,2019
de,at,14,Neg,2018
de,at,10,Neg,2017
de,ch,435,Neg,2015
de,ch,367,Neg,2016
de,ch,235,Neg,2018
de,ch,227,Neg,2019
de,ch,219,Neg,2017
de,cy,3,Neg,2018
de,cy,1,Neg,2019
de,dk,1,Neg,2018
de,dk,1,Neg,2019
de,et,6,Neg,2017
de,et,2,Neg,2018
de,et,1,Neg,2019
de,id,2,Neg,2019
de,is,1,Neg,2017
de,kh,1,Neg,2015
de,lu,84,Neg,2015
de,lu,70,Neg,2016
de,lu,54,Neg,2017
de,lu,46,Neg,2019
de,lu,45,Neg,2018
de,na,1,Neg,2015
de,no,4,Neg,2019
de,no,3,Neg,2017
de,no,3,Neg,2018
de,om,2,Neg,2015
de,qa,2,Neg,2015
de,se,11,Neg,2019
de,se,8,Neg,2017
de,se,6,Neg,2016
de,se,3,Neg,2018
de,tz,1,Neg,2015
de,ug,2,Neg,2019
de,ae,76,Pos,2018
de,ae,75,Pos,2019
de,ae,57,Pos,2017
de,ae,41,Pos,2016
de,af,8,Pos,2016
de,af,7,Pos,2017
de,af,7,Pos,2018
de,af,4,Pos,2019
de,al,44,Pos,2019
de,al,33,Pos,2018
de,al,26,Pos,2017
de,al,23,Pos,2016
de,al,17,Pos,2015
de,am,15,Pos,2015
de,am,11,Pos,2016
de,am,11,Pos,2017
de,am,7,Pos,2018
de,am,5,Pos,2019
de,ar,58,Pos,2019
de,ar,52,Pos,2016
de,ar,45,Pos,2018
de,ar,41,Pos,2017
de,ar,36,Pos,2015
de,at,14,Pos,2015
de,at,14,Pos,2016
de,au,83,Pos,2016
de,au,66,Pos,2015
de,au,56,Pos,2017
de,au,56,Pos,2018
de,au,47,Pos,2019
de,az,18,Pos,2019
de,az,15,Pos,2018
de,az,14,Pos,2017
de,az,11,Pos,2016
de,az,2,Pos,2015
de,ba,50,Pos,2019
de,ba,40,Pos,2018
de,ba,39,Pos,2017
de,ba,32,Pos,2016
de,ba,26,Pos,2015
de,bd,52,Pos,2019
de,bd,42,Pos,2018
de,bd,35,Pos,2017
de,bd,22,Pos,2016
de,bd,19,Pos,2015
de,be,47,Pos,2015
de,be,35,Pos,2016
de,be,23,Pos,2017
de,be,11,Pos,2019
de,be,3,Pos,2018
de,bg,66,Pos,2015
de,bg,51,Pos,2016
de,bg,34,Pos,2017
de,bg,19,Pos,2019
de,bg,18,Pos,2018
de,br,301,Pos,2018
de,br,274,Pos,2019
de,br,259,Pos,2017
de,br,232,Pos,2016
de,br,159,Pos,2015
de,by,21,Pos,2016
de,by,20,Pos,2015
de,by,19,Pos,2018
de,by,19,Pos,2019
de,by,15,Pos,2017
de,ca,63,Pos,2015
de,ca,40,Pos,2016
de,ca,35,Pos,2018
de,ca,17,Pos,2017
de,ca,11,Pos,2019
de,cl,40,Pos,2016
de,cl,35,Pos,2019
de,cl,31,Pos,2018
de,cl,26,Pos,2017
de,cl,13,Pos,2015
de,cm,14,Pos,2019
de,cm,11,Pos,2018
de,cm,8,Pos,2016
de,cm,6,Pos,2017
de,cm,4,Pos,2015
de,cn,132,Pos,2016
de,cn,103,Pos,2017
de,cn,91,Pos,2015
de,cn,79,Pos,2018
de,cn,72,Pos,2019
de,co,58,Pos,2019
de,co,57,Pos,2017
de,co,53,Pos,2018
de,co,49,Pos,2016
de,co,19,Pos,2015
de,cr,8,Pos,2016
de,cr,8,Pos,2018
de,cr,8,Pos,2019
de,cr,7,Pos,2017
de,cr,3,Pos,2015
de,cy,7,Pos,2015
de,cy,3,Pos,2016
de,cy,2,Pos,2017
de,cz,51,Pos,2015
de,cz,38,Pos,2016
de,cz,17,Pos,2019
de,cz,16,Pos,2018
de,cz,7,Pos,2017
de,dk,17,Pos,2016
de,dk,2,Pos,2015
de,dk,2,Pos,2017
de,dz,11,Pos,2019
de,dz,8,Pos,2017
de,dz,6,Pos,2016
de,dz,6,Pos,2018
de,dz,0,Pos,2015
de,ec,12,Pos,2019
de,ec,9,Pos,2018
de,ec,7,Pos,2017
de,ec,4,Pos,2016
de,ec,0,Pos,2015
de,ee,3,Pos,2017
de,ee,3,Pos,2018
de,ee,1,Pos,2016
de,ee,0,Pos,2015
de,ee,0,Pos,2019
de,eg,113,Pos,2016
de,eg,105,Pos,2019
de,eg,104,Pos,2018
de,eg,90,Pos,2017
de,eg,69,Pos,2015
de,es,221,Pos,2015
de,es,86,Pos,2016
de,es,79,Pos,2019
de,es,58,Pos,2018
de,es,41,Pos,2017
de,et,1,Pos,2015
de,et,1,Pos,2016
de,fi,55,Pos,2016
de,fi,33,Pos,2017
de,fi,32,Pos,2015
de,fi,21,Pos,2018
de,fi,1,Pos,2019
de,fr,286,Pos,2016
de,fr,276,Pos,2015
de,fr,133,Pos,2017
de,fr,108,Pos,2019
de,fr,78,Pos,2018
de,gb,381,Pos,2017
de,gb,337,Pos,2016
de,gb,322,Pos,2018
de,gb,247,Pos,2015
de,gb,230,Pos,2019
de,ge,10,Pos,2018
de,ge,5,Pos,2016
de,ge,5,Pos,2019
de,ge,2,Pos,2015
de,ge,2,Pos,2017
de,gh,23,Pos,2019
de,gh,16,Pos,2017
de,gh,16,Pos,2018
de,gh,12,Pos,2016
de,gh,5,Pos,2015
de,gr,98,Pos,2016
de,gr,84,Pos,2015
de,gr,78,Pos,2017
de,gr,76,Pos,2018
de,gr,55,Pos,2019
de,hk,26,Pos,2016
de,hk,21,Pos,2017
de,hk,16,Pos,2019
de,hk,8,Pos,2018
de,hk,1,Pos,2015
de,hr,92,Pos,2015
de,hr,85,Pos,2016
de,hr,70,Pos,2018
de,hr,68,Pos,2017
de,hr,55,Pos,2019
de,hu,93,Pos,2015
de,hu,84,Pos,2016
de,hu,56,Pos,2017
de,hu,51,Pos,2018
de,hu,48,Pos,2019
de,id,22,Pos,2017
de,id,19,Pos,2016
de,id,19,Pos,2018
de,id,18,Pos,2015
de,ie,58,Pos,2016
de,ie,40,Pos,2019
de,ie,37,Pos,2018
de,ie,20,Pos,2017
de,ie,10,Pos,2015
de,il,46,Pos,2016
de,il,36,Pos,2015
de,il,32,Pos,2017
de,il,22,Pos,2018
de,il,14,Pos,2019
de,in,1061,Pos,2019
de,in,1008,Pos,2018
de,in,835,Pos,2017
de,in,763,Pos,2016
de,in,629,Pos,2015
de,iq,18,Pos,2016
de,iq,14,Pos,2017
de,iq,10,Pos,2018
de,iq,6,Pos,2019
de,iq,5,Pos,2015
de,ir,159,Pos,2019
de,ir,114,Pos,2018
de,ir,89,Pos,2016
de,ir,73,Pos,2017
de,ir,5,Pos,2015
de,is,2,Pos,2015
de,is,1,Pos,2016
de,is,1,Pos,2018
de,is,1,Pos,2019
de,it,366,Pos,2015
de,it,264,Pos,2016
de,it,217,Pos,2018
de,it,206,Pos,2017
de,it,188,Pos,2019
de,jo,25,Pos,2016
de,jo,17,Pos,2015
de,jo,16,Pos,2017
de,jo,11,Pos,2019
de,jo,9,Pos,2018
de,jp,12,Pos,2015
de,jp,11,Pos,2018
de,jp,9,Pos,2019
de,jp,4,Pos,2017
de,jp,2,Pos,2016
de,ke,12,Pos,2018
de,ke,8,Pos,2019
de,ke,4,Pos,2017
de,ke,3,Pos,2015
de,ke,1,Pos,2016
de,kh,3,Pos,2017
de,kh,2,Pos,2018
de,kh,1,Pos,2016
de,kh,1,Pos,2019
de,kr,41,Pos,2017
de,kr,33,Pos,2016
de,kr,23,Pos,2015
de,kr,21,Pos,2018
de,kr,18,Pos,2019
de,kw,5,Pos,2015
de,kw,5,Pos,2017
de,kw,4,Pos,2016
de,kw,3,Pos,2018
de,kw,3,Pos,2019
de,kz,12,Pos,2017
de,kz,11,Pos,2018
de,kz,10,Pos,2019
de,kz,3,Pos,2015
de,kz,2,Pos,2016
de,lb,26,Pos,2015
de,lb,25,Pos,2016
de,lb,22,Pos,2019
de,lb,21,Pos,2018
de,lb,19,Pos,2017
de,lk,8,Pos,2018
de,lk,7,Pos,2019
de,lk,4,Pos,2015
de,lk,4,Pos,2016
de,lk,3,Pos,2017
de,lt,17,Pos,2017
de,lt,15,Pos,2016
de,lt,14,Pos,2018
de,lt,7,Pos,2015
de,lt,6,Pos,2019
de,lv,14,Pos,2015
de,lv,11,Pos,2018
de,lv,10,Pos,2017
de,lv,7,Pos,2019
de,lv,6,Pos,2016
de,ma,41,Pos,2019
de,ma,29,Pos,2018
de,ma,19,Pos,2016
de,ma,16,Pos,2017
de,ma,12,Pos,2015
de,md,18,Pos,2016
de,md,15,Pos,2019
de,md,14,Pos,2015
de,md,14,Pos,2018
de,md,13,Pos,2017
de,mk,28,Pos,2017
de,mk,28,Pos,2019
de,mk,26,Pos,2016
de,mk,23,Pos,2018
de,mk,18,Pos,2015
de,mt,6,Pos,2019
de,mt,2,Pos,2015
de,mt,2,Pos,2016
de,mt,0,Pos,2017
de,mt,0,Pos,2018
de,mx,81,Pos,2019
de,mx,73,Pos,2018
de,mx,66,Pos,2017
de,mx,64,Pos,2015
de,mx,48,Pos,2016
de,my,30,Pos,2016
de,my,26,Pos,2018
de,my,25,Pos,2017
de,my,22,Pos,2019
de,my,19,Pos,2015
de,na,2,Pos,2019
de,na,1,Pos,2017
de,na,1,Pos,2018
de,na,0,Pos,2016
de,ng,79,Pos,2019
de,ng,60,Pos,2018
de,ng,30,Pos,2017
de,ng,15,Pos,2016
de,ng,8,Pos,2015
de,nl,165,Pos,2016
de,nl,145,Pos,2015
de,nl,61,Pos,2018
de,nl,52,Pos,2017
de,nl,32,Pos,2019
de,no,8,Pos,2016
de,no,5,Pos,2015
de,np,10,Pos,2019
de,np,9,Pos,2018
de,np,7,Pos,2017
de,np,4,Pos,2016
de,np,1,Pos,2015
de,nz,22,Pos,2018
de,nz,17,Pos,2019
de,nz,16,Pos,2017
de,nz,13,Pos,2016
de,nz,6,Pos,2015
de,om,4,Pos,2016
de,om,4,Pos,2019
de,om,3,Pos,2017
de,om,3,Pos,2018
de,pa,5,Pos,2018
de,pa,4,Pos,2016
de,pa,3,Pos,2017
de,pa,2,Pos,2019
de,pa,0,Pos,2015
de,pe,24,Pos,2018
de,pe,18,Pos,2019
de,pe,17,Pos,2017
de,pe,13,Pos,2016
de,pe,5,Pos,2015
de,ph,18,Pos,2017
de,ph,14,Pos,2015
de,ph,13,Pos,2019
de,ph,12,Pos,2018
de,ph,8,Pos,2016
de,pk,117,Pos,2018
de,pk,111,Pos,2019
de,pk,104,Pos,2017
de,pk,97,Pos,2016
de,pk,73,Pos,2015
de,pl,113,Pos,2015
de,pl,79,Pos,2019
de,pl,75,Pos,2016
de,pl,58,Pos,2018
de,pl,36,Pos,2017
de,ps,7,Pos,2016
de,ps,6,Pos,2018
de,ps,5,Pos,2017
de,ps,5,Pos,2019
de,ps,3,Pos,2015
de,pt,63,Pos,2015
de,pt,51,Pos,2016
de,pt,40,Pos,2018
de,pt,30,Pos,2017
de,pt,26,Pos,2019
de,qa,11,Pos,2016
de,qa,11,Pos,2017
de,qa,10,Pos,2018
de,qa,9,Pos,2019
de,ro,155,Pos,2015
de,ro,129,Pos,2016
de,ro,100,Pos,2018
de,ro,95,Pos,2019
de,ro,89,Pos,2017
de,rs,61,Pos,2018
de,rs,59,Pos,2019
de,rs,53,Pos,2015
de,rs,53,Pos,2017
de,rs,52,Pos,2016
de,sa,21,Pos,2018
de,sa,20,Pos,2016
de,sa,13,Pos,2017
de,sa,12,Pos,2019
de,sa,8,Pos,2015
de,se,10,Pos,2015
de,sg,38,Pos,2016
de,sg,36,Pos,2017
de,sg,29,Pos,2018
de,sg,23,Pos,2019
de,sg,13,Pos,2015
de,si,18,Pos,2015
de,si,16,Pos,2016
de,si,13,Pos,2017
de,si,9,Pos,2018
de,si,5,Pos,2019
de,sk,21,Pos,2016
de,sk,16,Pos,2015
de,sk,9,Pos,2017
de,sk,3,Pos,2018
de,sk,3,Pos,2019
de,sy,89,Pos,2016
de,sy,55,Pos,2017
de,sy,49,Pos,2015
de,sy,41,Pos,2018
de,sy,29,Pos,2019
de,th,24,Pos,2018
de,th,19,Pos,2017
de,th,18,Pos,2015
de,th,15,Pos,2016
de,th,12,Pos,2019
de,tn,63,Pos,2019
de,tn,62,Pos,2018
de,tn,57,Pos,2017
de,tn,51,Pos,2016
de,tn,29,Pos,2015
de,tr,352,Pos,2019
de,tr,334,Pos,2018
de,tr,289,Pos,2017
de,tr,224,Pos,2016
de,tr,125,Pos,2015
de,tw,29,Pos,2018
de,tw,25,Pos,2017
de,tw,25,Pos,2019
de,tw,18,Pos,2016
de,tw,8,Pos,2015
de,tz,3,Pos,2017
de,tz,3,Pos,2019
de,tz,2,Pos,2016
de,tz,2,Pos,2018
de,ua,130,Pos,2016
de,ua,124,Pos,2015
de,ua,88,Pos,2017
de,ua,81,Pos,2018
de,ua,74,Pos,2019
de,ug,2,Pos,2017
de,ug,2,Pos,2018
de,ug,1,Pos,2016
de,ug,0,Pos,2015
de,us,456,Pos,2015
de,us,287,Pos,2016
de,us,242,Pos,2018
de,us,206,Pos,2017
de,us,75,Pos,2019
de,uy,7,Pos,2019
de,uy,6,Pos,2016
de,uy,6,Pos,2018
de,uy,5,Pos,2017
de,uy,0,Pos,2015
de,ve,32,Pos,2015
de,ve,31,Pos,2017
de,ve,28,Pos,2018
de,ve,27,Pos,2016
de,ve,24,Pos,2019
de,vn,29,Pos,2017
de,vn,20,Pos,2018
de,vn,19,Pos,2019
de,vn,15,Pos,2016
de,vn,5,Pos,2015
de,za,63,Pos,2019
de,za,59,Pos,2018
de,za,43,Pos,2017
de,za,35,Pos,2016
de,za,19,Pos,2015
dk,ae,18,Neg,2015
dk,at,5,Neg,2019
dk,at,2,Neg,2017
dk,at,1,Neg,2015
dk,at,1,Neg,2016
dk,au,1,Neg,2018
dk,be,18,Neg,2015
dk,be,4,Neg,2019
dk,bg,24,Neg,2019
dk,bg,17,Neg,2018
dk,bg,14,Neg,2017
dk,ca,7,Neg,2018
dk,ca,2,Neg,2017
dk,ch,19,Neg,2019
dk,ch,14,Neg,2016
dk,ch,14,Neg,2018
dk,ch,13,Neg,2015
dk,cz,13,Neg,2019
dk,de,46,Neg,2016
dk,de,6,Neg,2015
dk,de,5,Neg,2017
dk,ee,12,Neg,2016
dk,ee,7,Neg,2017
dk,ee,6,Neg,2018
dk,ee,5,Neg,2015
dk,ee,2,Neg,2019
dk,fi,6,Neg,2018
dk,fi,6,Neg,2019
dk,id,3,Neg,2019
dk,ie,12,Neg,2017
dk,ie,9,Neg,2018
dk,ie,7,Neg,2015
dk,is,29,Neg,2018
dk,is,15,Neg,2015
dk,is,14,Neg,2016
dk,is,8,Neg,2017
dk,jp,7,Neg,2018
dk,ke,12,Neg,2015
dk,lt,20,Neg,2019
dk,lt,6,Neg,2015
dk,lt,1,Neg,2018
dk,lu,8,Neg,2017
dk,lu,5,Neg,2018
dk,lu,2,Neg,2015
dk,lv,18,Neg,2015
dk,lv,12,Neg,2019
dk,lv,4,Neg,2017
dk,lv,2,Neg,2018
dk,mt,8,Neg,2018
dk,mt,4,Neg,2016
dk,mt,4,Neg,2017
dk,mt,3,Neg,2015
dk,mt,1,Neg,2019
dk,nl,20,Neg,2018
dk,nl,12,Neg,2017
dk,no,52,Neg,2015
dk,no,49,Neg,2019
dk,no,41,Neg,2018
dk,no,20,Neg,2017
dk,nz,1,Neg,2016
dk,pl,9,Neg,2018
dk,qa,9,Neg,2015
dk,se,32,Neg,2017
dk,sk,2,Neg,2018
dk,ae,42,Pos,2018
dk,ae,37,Pos,2019
dk,ae,23,Pos,2017
dk,ae,10,Pos,2016
dk,ar,113,Pos,2019
dk,ar,50,Pos,2018
dk,ar,42,Pos,2016
dk,ar,24,Pos,2017
dk,ar,16,Pos,2015
dk,at,7,Pos,2018
dk,au,64,Pos,2015
dk,au,44,Pos,2017
dk,au,17,Pos,2019
dk,au,15,Pos,2016
dk,be,11,Pos,2016
dk,be,1,Pos,2017
dk,be,0,Pos,2018
dk,bg,31,Pos,2015
dk,bg,7,Pos,2016
dk,br,68,Pos,2017
dk,br,65,Pos,2016
dk,br,65,Pos,2018
dk,br,58,Pos,2019
dk,br,34,Pos,2015
dk,ca,15,Pos,2015
dk,ca,0,Pos,2016
dk,ca,0,Pos,2019
dk,ch,4,Pos,2017
dk,cl,18,Pos,2016
dk,cl,18,Pos,2019
dk,cl,17,Pos,2017
dk,cl,11,Pos,2018
dk,cl,3,Pos,2015
dk,cn,76,Pos,2019
dk,cn,65,Pos,2015
dk,cn,64,Pos,2017
dk,cn,55,Pos,2018
dk,cn,36,Pos,2016
dk,cz,18,Pos,2015
dk,cz,12,Pos,2016
dk,cz,5,Pos,2017
dk,cz,0,Pos,2018
dk,de,5,Pos,2018
dk,de,5,Pos,2019
dk,eg,22,Pos,2015
dk,eg,20,Pos,2019
dk,eg,14,Pos,2017
dk,eg,11,Pos,2016
dk,eg,9,Pos,2018
dk,es,71,Pos,2015
dk,es,58,Pos,2018
dk,es,39,Pos,2017
dk,es,33,Pos,2016
dk,es,16,Pos,2019
dk,fi,30,Pos,2016
dk,fi,19,Pos,2017
dk,fi,18,Pos,2015
dk,fr,87,Pos,2017
dk,fr,65,Pos,2016
dk,fr,65,Pos,2018
dk,fr,48,Pos,2015
dk,fr,32,Pos,2019
dk,gb,179,Pos,2017
dk,gb,165,Pos,2018
dk,gb,98,Pos,2019
dk,gb,94,Pos,2016
dk,gb,20,Pos,2015
dk,gr,68,Pos,2017
dk,gr,54,Pos,2018
dk,gr,50,Pos,2016
dk,gr,38,Pos,2019
dk,gr,37,Pos,2015
dk,hk,12,Pos,2019
dk,hk,8,Pos,2018
dk,hk,4,Pos,2017
dk,hk,3,Pos,2015
dk,hk,3,Pos,2016
dk,hu,36,Pos,2015
dk,hu,24,Pos,2017
dk,hu,19,Pos,2016
dk,hu,12,Pos,2019
dk,hu,10,Pos,2018
dk,id,13,Pos,2015
dk,id,8,Pos,2018
dk,id,5,Pos,2017
dk,id,3,Pos,2016
dk,ie,12,Pos,2019
dk,ie,8,Pos,2016
dk,in,278,Pos,2018
dk,in,251,Pos,2019
dk,in,247,Pos,2017
dk,in,227,Pos,2016
dk,in,147,Pos,2015
dk,ir,112,Pos,2015
dk,ir,61,Pos,2016
dk,ir,27,Pos,2017
dk,ir,26,Pos,2019
dk,ir,14,Pos,2018
dk,is,1,Pos,2019
dk,it,122,Pos,2015
dk,it,117,Pos,2016
dk,it,113,Pos,2017
dk,it,95,Pos,2018
dk,it,77,Pos,2019
dk,jp,6,Pos,2016
dk,jp,5,Pos,2015
dk,jp,2,Pos,2017
dk,jp,0,Pos,2019
dk,ke,6,Pos,2016
dk,ke,0,Pos,2017
dk,ke,0,Pos,2018
dk,ke,0,Pos,2019
dk,kr,11,Pos,2018
dk,kr,9,Pos,2016
dk,kr,7,Pos,2019
dk,kr,5,Pos,2017
dk,kr,1,Pos,2015
dk,lt,24,Pos,2017
dk,lt,3,Pos,2016
dk,lu,3,Pos,2016
dk,lu,0,Pos,2019
dk,lv,2,Pos,2016
dk,mx,24,Pos,2016
dk,mx,21,Pos,2018
dk,mx,19,Pos,2017
dk,mx,15,Pos,2015
dk,mx,14,Pos,2019
dk,my,15,Pos,2015
dk,my,15,Pos,2018
dk,my,14,Pos,2019
dk,my,10,Pos,2016
dk,my,8,Pos,2017
dk,nl,34,Pos,2015
dk,nl,34,Pos,2019
dk,nl,29,Pos,2016
dk,no,19,Pos,2016
dk,nz,9,Pos,2018
dk,nz,4,Pos,2015
dk,nz,2,Pos,2019
dk,nz,1,Pos,2017
dk,ph,24,Pos,2019
dk,ph,18,Pos,2016
dk,ph,16,Pos,2017
dk,ph,12,Pos,2018
dk,ph,6,Pos,2015
dk,pk,28,Pos,2017
dk,pk,23,Pos,2015
dk,pk,23,Pos,2016
dk,pk,14,Pos,2018
dk,pk,14,Pos,2019
dk,pl,18,Pos,2019
dk,pl,15,Pos,2015
dk,pl,14,Pos,2017
dk,pl,10,Pos,2016
dk,pt,37,Pos,2016
dk,pt,30,Pos,2015
dk,pt,25,Pos,2017
dk,pt,20,Pos,2018
dk,pt,16,Pos,2019
dk,qa,34,Pos,2016
dk,qa,33,Pos,2017
dk,qa,15,Pos,2018
dk,qa,9,Pos,2019
dk,ro,81,Pos,2015
dk,ro,65,Pos,2016
dk,ro,40,Pos,2019
dk,ro,35,Pos,2018
dk,ro,34,Pos,2017
dk,se,167,Pos,2015
dk,se,45,Pos,2019
dk,se,44,Pos,2016
dk,se,17,Pos,2018
dk,sg,21,Pos,2016
dk,sg,14,Pos,2019
dk,sg,12,Pos,2017
dk,sg,10,Pos,2018
dk,sg,5,Pos,2015
dk,sk,27,Pos,2015
dk,sk,23,Pos,2016
dk,sk,20,Pos,2017
dk,sk,5,Pos,2019
dk,th,25,Pos,2017
dk,th,16,Pos,2016
dk,th,14,Pos,2018
dk,th,13,Pos,2015
dk,th,13,Pos,2019
dk,tr,55,Pos,2017
dk,tr,48,Pos,2018
dk,tr,47,Pos,2019
dk,tr,42,Pos,2016
dk,tr,20,Pos,2015
dk,ua,31,Pos,2017
dk,ua,28,Pos,2019
dk,ua,26,Pos,2015
dk,ua,26,Pos,2016
dk,ua,19,Pos,2018
dk,us,210,Pos,2015
dk,us,200,Pos,2018
dk,us,115,Pos,2017
dk,us,113,Pos,2016
dk,us,80,Pos,2019
dk,vn,11,Pos,2017
dk,vn,10,Pos,2019
dk,vn,8,Pos,2016
dk,vn,2,Pos,2018
dk,vn,1,Pos,2015
dk,za,27,Pos,2017
dk,za,26,Pos,2019
dk,za,21,Pos,2018
dk,za,17,Pos,2016
dk,za,7,Pos,2015
do,ar,46,Neg,2018
do,ar,13,Neg,2017
do,ar,12,Neg,2019
do,br,11,Neg,2019
do,br,8,Neg,2016
do,br,7,Neg,2018
do,ca,273,Neg,2018
do,ca,202,Neg,2019
do,ca,170,Neg,2017
do,ca,113,Neg,2016
do,ca,97,Neg,2015
do,cl,66,Neg,2019
do,cl,50,Neg,2015
do,cl,27,Neg,2018
do,cl,26,Neg,2016
do,cl,15,Neg,2017
do,co,26,Neg,2018
do,co,19,Neg,2015
do,co,9,Neg,2019
do,es,397,Neg,2019
do,es,301,Neg,2018
do,es,216,Neg,2017
do,es,39,Neg,2016
do,fr,68,Neg,2017
do,fr,60,Neg,2019
do,fr,39,Neg,2018
do,fr,37,Neg,2016
do,fr,36,Neg,2015
do,gb,80,Neg,2017
do,gb,39,Neg,2016
do,gb,26,Neg,2019
do,gb,11,Neg,2015
do,gb,9,Neg,2018
do,ht,42,Neg,2016
do,ht,23,Neg,2015
do,ht,23,Neg,2018
do,ht,6,Neg,2017
do,it,47,Neg,2018
do,it,18,Neg,2017
do,it,15,Neg,2019
do,mx,35,Neg,2017
do,mx,14,Neg,2019
do,mx,9,Neg,2018
do,pa,72,Neg,2015
do,pa,10,Neg,2016
do,pe,20,Neg,2018
do,pe,8,Neg,2017
do,pe,4,Neg,2015
do,pr,33,Neg,2019
do,pr,19,Neg,2015
do,pr,2,Neg,2016
do,us,1102,Neg,2019
do,us,862,Neg,2017
do,us,805,Neg,2018
do,us,564,Neg,2016
do,us,38,Neg,2015
do,ar,23,Pos,2015
do,ar,3,Pos,2016
do,br,44,Pos,2015
do,br,15,Pos,2017
do,co,42,Pos,2016
do,co,4,Pos,2017
do,es,389,Pos,2015
do,ht,11,Pos,2019
do,it,19,Pos,2015
do,it,2,Pos,2016
do,mx,44,Pos,2015
do,mx,34,Pos,2016
do,pa,13,Pos,2019
do,pa,7,Pos,2017
do,pa,4,Pos,2018
do,pe,8,Pos,2016
do,pe,3,Pos,2019
do,pr,6,Pos,2017
do,pr,1,Pos,2018
do,ve,786,Pos,2017
do,ve,697,Pos,2016
do,ve,688,Pos,2018
do,ve,533,Pos,2019
do,ve,300,Pos,2015
dz,ae,157,Neg,2019
dz,ae,127,Neg,2017
dz,ae,122,Neg,2018
dz,ae,57,Neg,2016
dz,ae,45,Neg,2015
dz,be,24,Neg,2019
dz,be,18,Neg,2018
dz,be,12,Neg,2017
dz,be,9,Neg,2016
dz,ca,426,Neg,2019
dz,ca,390,Neg,2018
dz,ca,312,Neg,2016
dz,ca,300,Neg,2017
dz,ca,254,Neg,2015
dz,cn,22,Neg,2019
dz,cn,16,Neg,2018
dz,cn,4,Neg,2015
dz,de,49,Neg,2019
dz,de,36,Neg,2017
dz,de,32,Neg,2018
dz,de,30,Neg,2016
dz,de,1,Neg,2015
dz,eg,14,Neg,2015
dz,eg,12,Neg,2016
dz,eg,10,Neg,2019
dz,eg,2,Neg,2018
dz,es,57,Neg,2017
dz,es,49,Neg,2018
dz,es,45,Neg,2019
dz,es,23,Neg,2016
dz,fr,1563,Neg,2018
dz,fr,1485,Neg,2017
dz,fr,1416,Neg,2019
dz,fr,921,Neg,2016
dz,fr,390,Neg,2015
dz,gb,35,Neg,2017
dz,gb,28,Neg,2019
dz,gb,6,Neg,2018
dz,gb,5,Neg,2015
dz,it,32,Neg,2018
dz,it,24,Neg,2017
